listing_id,host_id
634746349750342000,43446280
634886965109947000,238425582
634916680852255000,386420269
643218863738225000,107434423
643274251775423000,107434423
643274635213168000,107434423
643275056207043000,107434423
643383310241392000,6137030
643437953225601000,5479720
635102609786866000,407735842
643472502342732000,136424005
635402247734963000,325135786
635486132391331000,461092923
635488578172839000,99932610
635753353205331000,390701076
636127839577006000,3129714
643484352079151000,7652593
643485825646809000,54812088
643485858466590000,54812088
643569858288703000,5479720
643579799535781000,143060164
643795086584526000,26648538
643817892575655000,26648538
643870157733839000,107434423
643889180674546000,461777855
636137576593219000,461228814
644274730703857000,461925085
636207948442317000,459759856
636241053593459000,3129714
636248875248407000,2144954
644387187559596000,31727383
636286562630993000,25110157
636299219279170000,28420265
636844411806773000,3129714
636985201259835000,3129714
644427155224769000,263502162
644475089975439000,398317720
644613045379146000,107434423
637186676451805000,122586837
644830537135080000,445116902
637403188849183000,461476302
644874493956706000,403135801
644955064637030000,288485601
637509123884855000,1393423
637585358709193000,24134769
637884127488972000,86175230
644987098473778000,398317720
637917436638193000,145720154
638186198668661000,107434423
645121533512099000,433604399
645190785554658000,359069961
645569795360318000,452014951
645607040812766000,39834464
638316398755982000,48088339
638364994537591000,5755632
646118471051714000,107434423
638385803785912000,386420269
646321998874157000,7435040
646160060927627000,462848923
646366857822301000,257179816
646276083976193000,398317720
646302173365139000,398317720
45938957,84176232
648404465900993000,459404967
629891486106686000,317871568
52587423,26231999
635742526455974000,245855406
584165754297551000,1543665
34035873,52709505
30499937,21374074
565112965135437000,121688409
50421403,136987314
47766765,179687197
3578755,1639677
13415918,3114288
52192349,384965760
50136874,92742089
49972583,151184281
20915631,150314867
14000464,25749669
11127511,25749669
50060401,403793744
1287474,951427
42424064,254175334
595634177742293000,226403339
44397959,358292517
632773945853020000,437189329
50149533,403793744
50060175,403793744
50060342,403793744
619040384826885000,61308056
26818617,201689124
20306951,12156808
50422713,67661991
619799503474985000,457530182
39358438,38862898
40863283,317871568
552354787044832000,44206980
50502976,407971877
48044333,10477566
50481327,96336138
53938905,435279521
12006152,64209525
37372072,5433085
51451520,416716660
39060942,149757297
599272579997904000,33439044
586169791133626000,363144876
51378582,384256
51156232,120431033
544308358342040000,6865216
50064399,384396856
582903043704241000,445273065
54396782,2882164
51353581,415922564
16808683,19976706
547807731378725000,2172953
42667986,22491290
585585348578328000,104834083
574641071783354000,446539146
39480189,2372743
48000383,70419605
29435774,221730050
33278168,79402947
49226685,364593250
25516969,64695502
33372814,250973022
38189667,13103462
582708039555600000,336685365
44963900,347488368
552390371649440000,44206980
45202355,30152481
52846907,13200167
588487185816906000,449841540
42351415,44206980
51176251,414195658
37889645,400489936
42317189,301531648
46039133,28804977
49292792,342103777
7208439,10104021
10123910,28991907
52457502,1121532
622466456391511000,53040016
51715250,418964723
50504260,407971877
50060445,403793744
19635899,138170760
576783293347676000,448257792
6831179,35786414
36003574,270868909
40064799,1531505
39447054,151184281
32239509,112448661
14404918,48180916
49971472,151184281
52933136,427694626
38625420,151184281
52321534,151190425
4995768,25749669
14000589,25749669
1252084,951427
22635926,166666674
45038901,151184281
50060040,403793744
36452993,64947392
50060107,403793744
50060485,403793744
30073214,225993867
11238598,11695032
28937087,75556713
19247922,86614640
27633495,193023955
37011084,952510
21647363,4994359
19556080,120294050
7860837,41431805
8815807,11700431
53845270,212991727
54037531,310761349
558049303280288000,310761349
32361840,10373794
14910270,88559640
15273934,7536766
6725240,4994359
45079266,890326
33718704,254175334
25905002,193023955
1365806,4994359
626303519529488000,442423321
49776988,401457048
22957299,4873200
14385126,7076008
628162746681244000,459383756
53220543,828164
35073135,264204895
52152903,422214775
52134913,23165254
606740310546802000,121968404
40864735,317871568
2516391,2033580
53185145,398317720
574695821230566000,446539146
52353936,423765042
30048966,25383292
52656026,30162646
50035217,403563664
50229265,25443744
32671218,58094332
574147878013719000,427694626
47496480,248072706
630392837253856000,104834083
639775722732995000,74326477
5869434,30476604
44667575,51601507
576047093524676000,5357895
52171682,151190425
44138080,28427503
51142257,302194048
36076718,54812088
53743368,435279521
12814607,2399211
15314418,66772521
52894828,121688409
31710170,182110432
612471068942362000,53040016
48440813,390968710
7874143,41500811
7311186,38014746
6546748,29934463
26795,114228
35881874,51928443
53939273,435279521
42457954,228319510
19893487,58893849
8816647,46186003
33553699,43954679
53317940,11021782
42092564,58786324
17750444,68158352
51475657,415922564
633266314525028000,366976472
51345436,47740883
41105069,203660825
53766460,120945981
12310650,22055187
49178027,129468832
11198300,58304996
21591771,155125933
574699791614380000,446539146
589447097390476000,449841540
50550572,446543072
43741311,346950622
4331831,22491290
44632578,346950622
11323619,7450358
582092378535099000,151190425
35715724,250973022
22160061,161841146
33784608,58094332
47802434,136654539
39467826,303164459
53921752,111056987
12137974,65158746
51353094,415922564
25964095,193023955
49195697,238425582
46953114,20913634
50671963,32780335
23896079,28319832
552346670214139000,44206980
34181056,115260507
633371826601080000,459418464
50550333,446543072
31774491,230287218
53939359,435279521
1604793,7403745
51164018,18329294
583884191018129000,449841540
53939356,435279521
49943539,121688409
53938886,435279521
50006397,4431048
51910889,79161297
53938890,435279521
37876533,286889835
33477059,250973022
45091169,13996868
49817534,70419605
36732518,228332961
45139641,250973022
22192009,156837004
40267315,147842330
48200018,23227917
18293358,126511331
564996713536908000,20913634
33528894,17523418
26874247,28319832
36490699,30317824
30927562,188538325
37914638,268241047
20959992,16438135
52847859,427885837
44667695,51601507
53733994,151190425
552360167157570000,44206980
47188167,381147191
36606489,5068266
51887147,218454418
51475621,415922564
54289540,121688409
44309555,357352292
7439218,23724256
4558070,23629550
52660159,13200167
30778223,230287218
52955103,378152763
51984625,65802228
41260290,18200384
51193080,414338593
34755131,216673757
16733665,36390224
25846790,3903741
49692446,268690467
587785014993543000,448872479
53475139,433024286
